season,week,team_key,team_name,opp_key,opp_name,pts_for,pts_against
2011,9,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.11,the stunods,71.74,86.72
2011,9,257.l.44332.t.12,Slack-Jaw'd Redman,257.l.44332.t.8,MatsuisHouseofPorn,112.8,82.0
2011,9,257.l.44332.t.9,The Assbags,257.l.44332.t.7,Professor Keystone,88.08,108.88
2011,9,257.l.44332.t.1,The Horsemasters,257.l.44332.t.4,Luck Is Mine,111.86,79.5
2011,9,257.l.44332.t.11,the stunods,257.l.44332.t.2,Rancid Douche Cunts,86.72,71.74
2011,10,257.l.44332.t.10,BonerLoafCuntPasta,257.l.44332.t.1,The Horsemasters,64.08,121.2
2011,10,257.l.44332.t.6,ConnivingCamJammers,257.l.44332.t.12,Slack-Jaw'd Redman,76.68,94.94
2011,10,257.l.44332.t.5,Goat,257.l.44332.t.11,the stunods,117.4,68.88
2011,10,257.l.44332.t.4,Luck Is Mine,257.l.44332.t.3,Ottoman Empire,49.84,120.62
2011,10,257.l.44332.t.8,MatsuisHouseofPorn,257.l.44332.t.7,Professor Keystone,62.46,107.7
2011,10,257.l.44332.t.3,Ottoman Empire,257.l.44332.t.4,Luck Is Mine,120.62,49.84
2011,10,257.l.44332.t.7,Professor Keystone,257.l.44332.t.8,MatsuisHouseofPorn,107.7,62.46
2011,10,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.9,The Assbags,100.2,75.86
2011,10,257.l.44332.t.12,Slack-Jaw'd Redman,257.l.44332.t.6,ConnivingCamJammers,94.94,76.68
2011,10,257.l.44332.t.9,The Assbags,257.l.44332.t.2,Rancid Douche Cunts,75.86,100.2
2011,10,257.l.44332.t.1,The Horsemasters,257.l.44332.t.10,BonerLoafCuntPasta,121.2,64.08
2011,10,257.l.44332.t.11,the stunods,257.l.44332.t.5,Goat,68.88,117.4
2011,11,257.l.44332.t.10,BonerLoafCuntPasta,257.l.44332.t.3,Ottoman Empire,76.56,106.18
2011,11,257.l.44332.t.6,ConnivingCamJammers,257.l.44332.t.2,Rancid Douche Cunts,79.2,97.66
2011,11,257.l.44332.t.5,Goat,257.l.44332.t.8,MatsuisHouseofPorn,112.7,75.1
2011,11,257.l.44332.t.4,Luck Is Mine,257.l.44332.t.11,the stunods,69.14,87.34
2011,11,257.l.44332.t.8,MatsuisHouseofPorn,257.l.44332.t.5,Goat,75.1,112.7
2011,11,257.l.44332.t.3,Ottoman Empire,257.l.44332.t.10,BonerLoafCuntPasta,106.18,76.56
2011,11,257.l.44332.t.7,Professor Keystone,257.l.44332.t.12,Slack-Jaw'd Redman,110.76,76.78
2011,11,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.6,ConnivingCamJammers,97.66,79.2
2011,11,257.l.44332.t.12,Slack-Jaw'd Redman,257.l.44332.t.7,Professor Keystone,76.78,110.76
2011,11,257.l.44332.t.9,The Assbags,257.l.44332.t.1,The Horsemasters,71.26,87.88
2011,11,257.l.44332.t.1,The Horsemasters,257.l.44332.t.9,The Assbags,87.88,71.26
2011,11,257.l.44332.t.11,the stunods,257.l.44332.t.4,Luck Is Mine,87.34,69.14
2011,12,257.l.44332.t.10,BonerLoafCuntPasta,257.l.44332.t.12,Slack-Jaw'd Redman,73.84,104.1
2011,12,257.l.44332.t.6,ConnivingCamJammers,257.l.44332.t.11,the stunods,93.32,114.32
2011,12,257.l.44332.t.5,Goat,257.l.44332.t.3,Ottoman Empire,99.84,61.2
2011,12,257.l.44332.t.4,Luck Is Mine,257.l.44332.t.7,Professor Keystone,58.18,127.08
2011,12,257.l.44332.t.8,MatsuisHouseofPorn,257.l.44332.t.9,The Assbags,70.82,113.54
2011,12,257.l.44332.t.3,Ottoman Empire,257.l.44332.t.5,Goat,61.2,99.84
2011,12,257.l.44332.t.7,Professor Keystone,257.l.44332.t.4,Luck Is Mine,127.08,58.18
2011,12,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.1,The Horsemasters,86.92,103.34
2011,12,257.l.44332.t.12,Slack-Jaw'd Redman,257.l.44332.t.10,BonerLoafCuntPasta,104.1,73.84
2011,12,257.l.44332.t.9,The Assbags,257.l.44332.t.8,MatsuisHouseofPorn,113.54,70.82
2011,12,257.l.44332.t.1,The Horsemasters,257.l.44332.t.2,Rancid Douche Cunts,103.34,86.92
2011,12,257.l.44332.t.11,the stunods,257.l.44332.t.6,ConnivingCamJammers,114.32,93.32
2011,13,257.l.44332.t.10,BonerLoafCuntPasta,257.l.44332.t.6,ConnivingCamJammers,60.38,133.96
2011,13,257.l.44332.t.6,ConnivingCamJammers,257.l.44332.t.10,BonerLoafCuntPasta,133.96,60.38
2011,13,257.l.44332.t.5,Goat,257.l.44332.t.2,Rancid Douche Cunts,147.02,90.38
2011,13,257.l.44332.t.4,Luck Is Mine,257.l.44332.t.12,Slack-Jaw'd Redman,66.48,70.52
2011,13,257.l.44332.t.8,MatsuisHouseofPorn,257.l.44332.t.11,the stunods,93.26,102.28
2011,13,257.l.44332.t.3,Ottoman Empire,257.l.44332.t.9,The Assbags,99.66,97.36
2011,13,257.l.44332.t.7,Professor Keystone,257.l.44332.t.1,The Horsemasters,145.66,72.26
2011,13,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.5,Goat,90.38,147.02
2011,13,257.l.44332.t.12,Slack-Jaw'd Redman,257.l.44332.t.4,Luck Is Mine,70.52,66.48
2011,13,257.l.44332.t.9,The Assbags,257.l.44332.t.3,Ottoman Empire,97.36,99.66
2011,13,257.l.44332.t.1,The Horsemasters,257.l.44332.t.7,Professor Keystone,72.26,145.66
2011,13,257.l.44332.t.11,the stunods,257.l.44332.t.8,MatsuisHouseofPorn,102.28,93.26
2011,14,257.l.44332.t.10,BonerLoafCuntPasta,257.l.44332.t.8,MatsuisHouseofPorn,77.0,79.5
2011,14,257.l.44332.t.4,Luck Is Mine,257.l.44332.t.2,Rancid Douche Cunts,104.6,127.34
2011,14,257.l.44332.t.8,MatsuisHouseofPorn,257.l.44332.t.10,BonerLoafCuntPasta,79.5,77.0
2011,14,257.l.44332.t.3,Ottoman Empire,257.l.44332.t.11,the stunods,92.02,67.68
2011,14,257.l.44332.t.7,Professor Keystone,257.l.44332.t.1,The Horsemasters,120.04,121.14
2011,14,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.4,Luck Is Mine,127.34,104.6
2011,14,257.l.44332.t.1,The Horsemasters,257.l.44332.t.7,Professor Keystone,121.14,120.04
2011,14,257.l.44332.t.11,the stunods,257.l.44332.t.3,Ottoman Empire,67.68,92.02
2011,15,257.l.44332.t.10,BonerLoafCuntPasta,257.l.44332.t.4,Luck Is Mine,55.58,91.36
2011,15,257.l.44332.t.6,ConnivingCamJammers,257.l.44332.t.8,MatsuisHouseofPorn,128.76,89.7
2011,15,257.l.44332.t.5,Goat,257.l.44332.t.1,The Horsemasters,131.14,95.26
2011,15,257.l.44332.t.4,Luck Is Mine,257.l.44332.t.10,BonerLoafCuntPasta,91.36,55.58
2011,15,257.l.44332.t.8,MatsuisHouseofPorn,257.l.44332.t.6,ConnivingCamJammers,89.7,128.76
2011,15,257.l.44332.t.3,Ottoman Empire,257.l.44332.t.12,Slack-Jaw'd Redman,85.16,91.2
2011,15,257.l.44332.t.7,Professor Keystone,257.l.44332.t.11,the stunods,78.6,95.38
2011,15,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.9,The Assbags,111.16,120.7
2011,15,257.l.44332.t.12,Slack-Jaw'd Redman,257.l.44332.t.3,Ottoman Empire,91.2,85.16
2011,15,257.l.44332.t.9,The Assbags,257.l.44332.t.2,Rancid Douche Cunts,120.7,111.16
2011,15,257.l.44332.t.1,The Horsemasters,257.l.44332.t.5,Goat,95.26,131.14
2011,15,257.l.44332.t.11,the stunods,257.l.44332.t.7,Professor Keystone,95.38,78.6
2011,16,257.l.44332.t.6,ConnivingCamJammers,257.l.44332.t.9,The Assbags,102.54,88.86
2011,16,257.l.44332.t.5,Goat,257.l.44332.t.12,Slack-Jaw'd Redman,128.12,73.62
2011,16,257.l.44332.t.8,MatsuisHouseofPorn,257.l.44332.t.2,Rancid Douche Cunts,57.26,100.7
2011,16,257.l.44332.t.3,Ottoman Empire,257.l.44332.t.1,The Horsemasters,130.82,57.7
2011,16,257.l.44332.t.2,Rancid Douche Cunts,257.l.44332.t.8,MatsuisHouseofPorn,100.7,57.26
2011,16,257.l.44332.t.12,Slack-Jaw'd Redman,257.l.44332.t.5,Goat,73.62,128.12
2011,16,257.l.44332.t.9,The Assbags,257.l.44332.t.6,ConnivingCamJammers,88.86,102.54
2011,16,257.l.44332.t.1,The Horsemasters,257.l.44332.t.3,Ottoman Empire,57.7,130.82
2012,1,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.7,The Non-Factors,118.52,66.54
2012,1,273.l.60866.t.5,Goat,273.l.60866.t.9,The Assbags,106.1,100.04
2012,1,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.11,the stunods,98.76,92.56
2012,1,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.1,The Glue Factory,108.98,82.28
2012,1,273.l.60866.t.8,Professor Keystone,273.l.60866.t.12,StankinAssButtLords,91.42,72.62
2012,1,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.10,Slack-Jaw'd Redman,122.42,97.52
2012,1,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.3,Rancid Douche Cunts,97.52,122.42
2012,1,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.8,Professor Keystone,72.62,91.42
2012,1,273.l.60866.t.9,The Assbags,273.l.60866.t.5,Goat,100.04,106.1
2012,1,273.l.60866.t.1,The Glue Factory,273.l.60866.t.2,Ottoman Empire,82.28,108.98
2012,1,273.l.60866.t.7,The Non-Factors,273.l.60866.t.4,Connive Me Maybe,66.54,118.52
2012,1,273.l.60866.t.11,the stunods,273.l.60866.t.6,Once & Future Kings,92.56,98.76
2012,2,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.11,the stunods,68.82,103.5
2012,2,273.l.60866.t.5,Goat,273.l.60866.t.7,The Non-Factors,76.1,98.16
2012,2,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.1,The Glue Factory,108.46,98.44
2012,2,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.8,Professor Keystone,84.44,102.26
2012,2,273.l.60866.t.8,Professor Keystone,273.l.60866.t.2,Ottoman Empire,102.26,84.44
2012,2,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.12,StankinAssButtLords,96.04,101.9
2012,2,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.9,The Assbags,52.74,99.94
2012,2,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.3,Rancid Douche Cunts,101.9,96.04
2012,2,273.l.60866.t.9,The Assbags,273.l.60866.t.10,Slack-Jaw'd Redman,99.94,52.74
2012,2,273.l.60866.t.1,The Glue Factory,273.l.60866.t.6,Once & Future Kings,98.44,108.46
2012,2,273.l.60866.t.7,The Non-Factors,273.l.60866.t.5,Goat,98.16,76.1
2012,2,273.l.60866.t.11,the stunods,273.l.60866.t.4,Connive Me Maybe,103.5,68.82
2012,3,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.5,Goat,85.38,102.52
2012,3,273.l.60866.t.5,Goat,273.l.60866.t.4,Connive Me Maybe,102.52,85.38
2012,3,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.7,The Non-Factors,70.4,126.22
2012,3,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.3,Rancid Douche Cunts,48.62,106.24
2012,3,273.l.60866.t.8,Professor Keystone,273.l.60866.t.9,The Assbags,67.32,94.4
2012,3,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.2,Ottoman Empire,106.24,48.62
2012,3,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.12,StankinAssButtLords,106.5,93.82
2012,3,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.10,Slack-Jaw'd Redman,93.82,106.5
2012,3,273.l.60866.t.9,The Assbags,273.l.60866.t.8,Professor Keystone,94.4,67.32
2012,3,273.l.60866.t.1,The Glue Factory,273.l.60866.t.11,the stunods,68.68,95.2
2012,3,273.l.60866.t.7,The Non-Factors,273.l.60866.t.6,Once & Future Kings,126.22,70.4
2012,3,273.l.60866.t.11,the stunods,273.l.60866.t.1,The Glue Factory,95.2,68.68
2012,4,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.6,Once & Future Kings,108.8,101.46
2012,4,273.l.60866.t.5,Goat,273.l.60866.t.1,The Glue Factory,87.96,102.44
2012,4,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.4,Connive Me Maybe,101.46,108.8
2012,4,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.10,Slack-Jaw'd Redman,73.68,67.22
2012,4,273.l.60866.t.8,Professor Keystone,273.l.60866.t.3,Rancid Douche Cunts,108.06,71.22
2012,4,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.8,Professor Keystone,71.22,108.06
2012,4,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.2,Ottoman Empire,67.22,73.68
2012,4,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.9,The Assbags,116.46,110.5
2012,4,273.l.60866.t.9,The Assbags,273.l.60866.t.12,StankinAssButtLords,110.5,116.46
2012,4,273.l.60866.t.1,The Glue Factory,273.l.60866.t.5,Goat,102.44,87.96
2012,4,273.l.60866.t.7,The Non-Factors,273.l.60866.t.11,the stunods,102.96,86.04
2012,4,273.l.60866.t.11,the stunods,273.l.60866.t.7,The Non-Factors,86.04,102.96
2012,5,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.12,StankinAssButtLords,90.74,111.26
2012,5,273.l.60866.t.5,Goat,273.l.60866.t.7,The Non-Factors,77.76,83.76
2012,5,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.10,Slack-Jaw'd Redman,111.2,90.18
2012,5,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.8,Professor Keystone,86.02,115.0
2012,5,273.l.60866.t.8,Professor Keystone,273.l.60866.t.2,Ottoman Empire,115.0,86.02
2012,5,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.9,The Assbags,72.94,84.22
2012,5,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.6,Once & Future Kings,90.18,111.2
2012,5,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.4,Connive Me Maybe,111.26,90.74
2012,5,273.l.60866.t.9,The Assbags,273.l.60866.t.3,Rancid Douche Cunts,84.22,72.94
2012,5,273.l.60866.t.1,The Glue Factory,273.l.60866.t.11,the stunods,116.08,55.3
2012,5,273.l.60866.t.7,The Non-Factors,273.l.60866.t.5,Goat,83.76,77.76
2012,5,273.l.60866.t.11,the stunods,273.l.60866.t.1,The Glue Factory,55.3,116.08
2012,6,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.3,Rancid Douche Cunts,90.54,113.68
2012,6,273.l.60866.t.5,Goat,273.l.60866.t.6,Once & Future Kings,99.74,80.46
2012,6,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.5,Goat,80.46,99.74
2012,6,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.9,The Assbags,107.14,98.8
2012,6,273.l.60866.t.8,Professor Keystone,273.l.60866.t.10,Slack-Jaw'd Redman,128.62,80.46
2012,6,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.4,Connive Me Maybe,113.68,90.54
2012,6,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.8,Professor Keystone,80.46,128.62
2012,6,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.11,the stunods,74.42,91.48
2012,6,273.l.60866.t.9,The Assbags,273.l.60866.t.2,Ottoman Empire,98.8,107.14
2012,6,273.l.60866.t.1,The Glue Factory,273.l.60866.t.7,The Non-Factors,81.8,86.84
2012,6,273.l.60866.t.7,The Non-Factors,273.l.60866.t.1,The Glue Factory,86.84,81.8
2012,6,273.l.60866.t.11,the stunods,273.l.60866.t.12,StankinAssButtLords,91.48,74.42
2012,7,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.2,Ottoman Empire,86.7,103.58
2012,7,273.l.60866.t.5,Goat,273.l.60866.t.3,Rancid Douche Cunts,99.22,105.92
2012,7,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.12,StankinAssButtLords,69.68,82.08
2012,7,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.4,Connive Me Maybe,103.58,86.7
2012,7,273.l.60866.t.8,Professor Keystone,273.l.60866.t.1,The Glue Factory,107.68,93.34
2012,7,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.5,Goat,105.92,99.22
2012,7,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.11,the stunods,64.42,104.68
2012,7,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.6,Once & Future Kings,82.08,69.68
2012,7,273.l.60866.t.9,The Assbags,273.l.60866.t.7,The Non-Factors,50.16,76.62
2012,7,273.l.60866.t.1,The Glue Factory,273.l.60866.t.8,Professor Keystone,93.34,107.68
2012,7,273.l.60866.t.7,The Non-Factors,273.l.60866.t.9,The Assbags,76.62,50.16
2012,7,273.l.60866.t.11,the stunods,273.l.60866.t.10,Slack-Jaw'd Redman,104.68,64.42
2012,8,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.1,The Glue Factory,83.14,81.48
2012,8,273.l.60866.t.5,Goat,273.l.60866.t.11,the stunods,50.46,53.42
2012,8,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.9,The Assbags,128.68,92.96
2012,8,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.12,StankinAssButtLords,117.48,53.48
2012,8,273.l.60866.t.8,Professor Keystone,273.l.60866.t.7,The Non-Factors,102.94,71.5
2012,8,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.10,Slack-Jaw'd Redman,69.28,118.08
2012,8,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.3,Rancid Douche Cunts,118.08,69.28
2012,8,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.2,Ottoman Empire,53.48,117.48
2012,8,273.l.60866.t.9,The Assbags,273.l.60866.t.6,Once & Future Kings,92.96,128.68
2012,8,273.l.60866.t.1,The Glue Factory,273.l.60866.t.4,Connive Me Maybe,81.48,83.14
2012,8,273.l.60866.t.7,The Non-Factors,273.l.60866.t.8,Professor Keystone,71.5,102.94
2012,8,273.l.60866.t.11,the stunods,273.l.60866.t.5,Goat,53.42,50.46
2012,9,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.8,Professor Keystone,84.6,123.42
2012,9,273.l.60866.t.5,Goat,273.l.60866.t.10,Slack-Jaw'd Redman,91.54,61.54
2012,9,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.2,Ottoman Empire,128.68,91.44
2012,9,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.6,Once & Future Kings,91.44,128.68
2012,9,273.l.60866.t.8,Professor Keystone,273.l.60866.t.4,Connive Me Maybe,123.42,84.6
2012,9,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.1,The Glue Factory,119.3,81.18
2012,9,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.5,Goat,61.54,91.54
2012,9,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.7,The Non-Factors,104.1,113.64
2012,9,273.l.60866.t.9,The Assbags,273.l.60866.t.11,the stunods,98.38,84.66
2012,9,273.l.60866.t.1,The Glue Factory,273.l.60866.t.3,Rancid Douche Cunts,81.18,119.3
2012,9,273.l.60866.t.7,The Non-Factors,273.l.60866.t.12,StankinAssButtLords,113.64,104.1
2012,9,273.l.60866.t.11,the stunods,273.l.60866.t.9,The Assbags,84.66,98.38
2012,10,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.9,The Assbags,102.26,103.88
2012,10,273.l.60866.t.5,Goat,273.l.60866.t.2,Ottoman Empire,115.44,97.76
2012,10,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.8,Professor Keystone,103.74,74.18
2012,10,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.5,Goat,97.76,115.44
2012,10,273.l.60866.t.8,Professor Keystone,273.l.60866.t.6,Once & Future Kings,74.18,103.74
2012,10,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.11,the stunods,106.2,78.32
2012,10,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.7,The Non-Factors,98.06,91.54
2012,10,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.1,The Glue Factory,39.1,64.18
2012,10,273.l.60866.t.9,The Assbags,273.l.60866.t.4,Connive Me Maybe,103.88,102.26
2012,10,273.l.60866.t.1,The Glue Factory,273.l.60866.t.12,StankinAssButtLords,64.18,39.1
2012,10,273.l.60866.t.7,The Non-Factors,273.l.60866.t.10,Slack-Jaw'd Redman,91.54,98.06
2012,10,273.l.60866.t.11,the stunods,273.l.60866.t.3,Rancid Douche Cunts,78.32,106.2
2012,11,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.10,Slack-Jaw'd Redman,114.84,50.36
2012,11,273.l.60866.t.5,Goat,273.l.60866.t.12,StankinAssButtLords,65.58,68.7
2012,11,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.3,Rancid Douche Cunts,84.64,78.1
2012,11,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.7,The Non-Factors,98.52,93.3
2012,11,273.l.60866.t.8,Professor Keystone,273.l.60866.t.11,the stunods,83.04,114.66
2012,11,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.6,Once & Future Kings,78.1,84.64
2012,11,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.4,Connive Me Maybe,50.36,114.84
2012,11,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.5,Goat,68.7,65.58
2012,11,273.l.60866.t.9,The Assbags,273.l.60866.t.1,The Glue Factory,90.54,57.06
2012,11,273.l.60866.t.1,The Glue Factory,273.l.60866.t.9,The Assbags,57.06,90.54
2012,11,273.l.60866.t.7,The Non-Factors,273.l.60866.t.2,Ottoman Empire,93.3,98.52
2012,11,273.l.60866.t.11,the stunods,273.l.60866.t.8,Professor Keystone,114.66,83.04
2012,12,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.7,The Non-Factors,119.24,111.6
2012,12,273.l.60866.t.5,Goat,273.l.60866.t.8,Professor Keystone,91.9,94.06
2012,12,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.11,the stunods,121.92,79.98
2012,12,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.12,StankinAssButtLords,115.14,112.96
2012,12,273.l.60866.t.8,Professor Keystone,273.l.60866.t.5,Goat,94.06,91.9
2012,12,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.9,The Assbags,139.26,95.92
2012,12,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.1,The Glue Factory,33.28,64.5
2012,12,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.2,Ottoman Empire,112.96,115.14
2012,12,273.l.60866.t.9,The Assbags,273.l.60866.t.3,Rancid Douche Cunts,95.92,139.26
2012,12,273.l.60866.t.1,The Glue Factory,273.l.60866.t.10,Slack-Jaw'd Redman,64.5,33.28
2012,12,273.l.60866.t.7,The Non-Factors,273.l.60866.t.4,Connive Me Maybe,111.6,119.24
2012,12,273.l.60866.t.11,the stunods,273.l.60866.t.6,Once & Future Kings,79.98,121.92
2012,13,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.5,Goat,100.62,79.98
2012,13,273.l.60866.t.5,Goat,273.l.60866.t.4,Connive Me Maybe,79.98,100.62
2012,13,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.1,The Glue Factory,92.8,91.54
2012,13,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.11,the stunods,105.82,71.54
2012,13,273.l.60866.t.8,Professor Keystone,273.l.60866.t.12,StankinAssButtLords,89.64,95.1
2012,13,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.7,The Non-Factors,148.32,73.78
2012,13,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.9,The Assbags,68.54,85.62
2012,13,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.8,Professor Keystone,95.1,89.64
2012,13,273.l.60866.t.9,The Assbags,273.l.60866.t.10,Slack-Jaw'd Redman,85.62,68.54
2012,13,273.l.60866.t.1,The Glue Factory,273.l.60866.t.6,Once & Future Kings,91.54,92.8
2012,13,273.l.60866.t.7,The Non-Factors,273.l.60866.t.3,Rancid Douche Cunts,73.78,148.32
2012,13,273.l.60866.t.11,the stunods,273.l.60866.t.2,Ottoman Empire,71.54,105.82
2012,14,273.l.60866.t.5,Goat,273.l.60866.t.1,The Glue Factory,103.58,73.84
2012,14,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.9,The Assbags,63.72,93.84
2012,14,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.7,The Non-Factors,98.88,93.4
2012,14,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.11,the stunods,85.3,96.46
2012,14,273.l.60866.t.9,The Assbags,273.l.60866.t.2,Ottoman Empire,93.84,63.72
2012,14,273.l.60866.t.1,The Glue Factory,273.l.60866.t.5,Goat,73.84,103.58
2012,14,273.l.60866.t.7,The Non-Factors,273.l.60866.t.3,Rancid Douche Cunts,93.4,98.88
2012,14,273.l.60866.t.11,the stunods,273.l.60866.t.10,Slack-Jaw'd Redman,96.46,85.3
2012,15,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.5,Goat,58.64,56.44
2012,15,273.l.60866.t.5,Goat,273.l.60866.t.4,Connive Me Maybe,56.44,58.64
2012,15,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.9,The Assbags,94.5,134.22
2012,15,273.l.60866.t.2,Ottoman Empire,273.l.60866.t.7,The Non-Factors,114.44,80.26
2012,15,273.l.60866.t.8,Professor Keystone,273.l.60866.t.3,Rancid Douche Cunts,130.74,80.66
2012,15,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.8,Professor Keystone,80.66,130.74
2012,15,273.l.60866.t.10,Slack-Jaw'd Redman,273.l.60866.t.1,The Glue Factory,103.46,52.04
2012,15,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.11,the stunods,46.14,87.68
2012,15,273.l.60866.t.9,The Assbags,273.l.60866.t.6,Once & Future Kings,134.22,94.5
2012,15,273.l.60866.t.1,The Glue Factory,273.l.60866.t.10,Slack-Jaw'd Redman,52.04,103.46
2012,15,273.l.60866.t.7,The Non-Factors,273.l.60866.t.2,Ottoman Empire,80.26,114.44
2012,15,273.l.60866.t.11,the stunods,273.l.60866.t.12,StankinAssButtLords,87.68,46.14
2012,16,273.l.60866.t.4,Connive Me Maybe,273.l.60866.t.11,the stunods,103.82,69.54
2012,16,273.l.60866.t.5,Goat,273.l.60866.t.12,StankinAssButtLords,98.7,75.4
2012,16,273.l.60866.t.6,Once & Future Kings,273.l.60866.t.3,Rancid Douche Cunts,119.56,78.52
2012,16,273.l.60866.t.8,Professor Keystone,273.l.60866.t.9,The Assbags,143.48,106.28
2012,16,273.l.60866.t.3,Rancid Douche Cunts,273.l.60866.t.6,Once & Future Kings,78.52,119.56
2012,16,273.l.60866.t.12,StankinAssButtLords,273.l.60866.t.5,Goat,75.4,98.7
2012,16,273.l.60866.t.9,The Assbags,273.l.60866.t.8,Professor Keystone,106.28,143.48
2012,16,273.l.60866.t.11,the stunods,273.l.60866.t.4,Connive Me Maybe,69.54,103.82
